,C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
146458,R168A,R168,00-03-00,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,4667030,10445141
146459,R168A,R168,00-03-00,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,4667043,10445188
146460,R168A,R168,00-03-00,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,4667043,10445194
146461,R168A,R168,00-03-00,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,4667054,10445284
146462,R168A,R168,00-03-00,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,4667088,10445384
146463,R168A,R168,00-03-00,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,4667160,10445487
146464,R168A,R168,00-03-00,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,4667194,10445557
146465,R168A,R168,00-03-01,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,4167619,5253763
146466,R168A,R168,00-03-01,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,4167619,5253765
146467,R168A,R168,00-03-01,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,4167651,5253803
146468,R168A,R168,00-03-01,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,4167715,5253873
146469,R168A,R168,00-03-01,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,4167787,5253952
146470,R168A,R168,00-03-01,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,4167837,5254002
146471,R168A,R168,00-03-01,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,4167868,5254039
146472,R168A,R168,00-03-01,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,4167870,5254042
146473,R168A,R168,00-03-01,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,4167892,5254076
146474,R168A,R168,00-03-01,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,4167926,5254122
146475,R168A,R168,00-03-01,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,4167987,5254217
146476,R168A,R168,00-03-01,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,4168012,5254277
146477,R168A,R168,00-03-01,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,4168046,5254308
146478,R168A,R168,00-03-01,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,4168048,5254314
146479,R168A,R168,00-03-01,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,4168099,5254423
146480,R168A,R168,00-03-01,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,4168162,5254499
146481,R168A,R168,00-03-01,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,4168276,5254604
146482,R168A,R168,00-03-01,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,4168374,5254691
146483,R168A,R168,00-03-01,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,4168405,5254724
146484,R168A,R168,00-03-01,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,4168407,5254728
146485,R168A,R168,00-03-01,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,4168464,5254845
146486,R168A,R168,00-03-01,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,4168533,5254921
146487,R168A,R168,00-03-01,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,4168666,5255006
146488,R168A,R168,00-03-01,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,4168763,5255082
146489,R168A,R168,00-03-01,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,4168798,5255107
146490,R168A,R168,00-03-01,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,4168798,5255110
146491,R168A,R168,00-03-01,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,4168866,5255229
146492,R168A,R168,00-03-01,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,4168947,5255317
146493,R168A,R168,00-03-01,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,4169078,5255410
146494,R168A,R168,00-03-01,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,4169157,5255495
146495,R168A,R168,00-03-01,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,4169183,5255533
146496,R168A,R168,00-03-01,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,4169183,5255541
146497,R168A,R168,00-03-01,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,4169230,5255665
146498,R168A,R168,00-03-01,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,4169282,5255739
146499,R168A,R168,00-03-01,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,4169412,5255849
146500,R168A,R168,00-03-01,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,4169513,5255940
146501,R168A,R168,00-03-01,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,4169557,5255981
146502,R168A,R168,00-03-01,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,4169557,5255987
146503,R168A,R168,00-03-01,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,4169585,5256066
146504,R168A,R168,00-03-01,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,4169651,5256147
146505,R168A,R168,00-03-01,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,4169735,5256261
146506,R168A,R168,00-03-01,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,4169798,5256344
146507,R168A,R168,00-03-02,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,12198301,11771205
146508,R168A,R168,00-03-02,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,12198302,11771208
146509,R168A,R168,00-03-02,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,12198339,11771230
146510,R168A,R168,00-03-02,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,12198411,11771260
146511,R168A,R168,00-03-02,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,12198507,11771291
146512,R168A,R168,00-03-02,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,12198584,11771314
146513,R168A,R168,00-03-02,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,12198630,11771331
146514,R168A,R168,00-03-02,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,12198630,11771333
146515,R168A,R168,00-03-02,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,12198655,11771347
146516,R168A,R168,00-03-02,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,12198727,11771367
146517,R168A,R168,00-03-02,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,12198814,11771395
146518,R168A,R168,00-03-02,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,12198861,11771417
146519,R168A,R168,00-03-02,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,12198905,11771441
146520,R168A,R168,00-03-02,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,12198905,11771445
146521,R168A,R168,00-03-02,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,12198984,11771504
146522,R168A,R168,00-03-02,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,12199062,11771538
146523,R168A,R168,00-03-02,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,12199249,11771603
146524,R168A,R168,00-03-02,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,12199394,11771643
146525,R168A,R168,00-03-02,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,12199432,11771659
146526,R168A,R168,00-03-02,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,12199432,11771661
146527,R168A,R168,00-03-02,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,12199506,11771722
146528,R168A,R168,00-03-02,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,12199586,11771760
146529,R168A,R168,00-03-02,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,12199736,11771823
146530,R168A,R168,00-03-02,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,12199841,11771858
146531,R168A,R168,00-03-02,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,12199884,11771882
146532,R168A,R168,00-03-02,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,12199884,11771884
146533,R168A,R168,00-03-02,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,12199953,11771944
146534,R168A,R168,00-03-02,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,12200023,11771980
146535,R168A,R168,00-03-02,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,12200189,11772021
146536,R168A,R168,00-03-02,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,12200309,11772057
146537,R168A,R168,00-03-02,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,12200357,11772092
146538,R168A,R168,00-03-02,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,12200357,11772097
146539,R168A,R168,00-03-02,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,12200421,11772154
146540,R168A,R168,00-03-02,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,12200502,11772200
146541,R168A,R168,00-03-02,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,12200694,11772242
146542,R168A,R168,00-03-02,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,12200833,11772275
146543,R168A,R168,00-03-02,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,12200878,11772301
146544,R168A,R168,00-03-02,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,12200878,11772306
146545,R168A,R168,00-03-02,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,12200924,11772340
146546,R168A,R168,00-03-02,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,12200996,11772378
146547,R168A,R168,00-03-02,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,12201111,11772441
146548,R168A,R168,00-03-02,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,12201197,11772477
146549,R169,R168,01-00-00,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,1832336,2521218
146550,R169,R168,01-00-00,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,1832336,2521222
146551,R169,R168,01-00-00,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,1832336,2521259
146552,R169,R168,01-00-00,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,1832336,2521322
146553,R169,R168,01-00-00,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,1832336,2521383
146554,R169,R168,01-00-00,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,1832336,2521425
146555,R169,R168,01-00-00,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,1832336,2521451
146556,R169,R168,01-00-00,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,1832336,2521452
146557,R169,R168,01-00-00,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,1832336,2521483
146558,R169,R168,01-00-00,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,1832336,2521528
146559,R169,R168,01-00-00,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,1832336,2521593
146560,R169,R168,01-00-00,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,1832336,2521628
146561,R169,R168,01-00-00,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,1832336,2521649
146562,R169,R168,01-00-00,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,1832336,2521652
146563,R169,R168,01-00-00,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,1832336,2521720
146564,R169,R168,01-00-00,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,1832336,2521780
146565,R169,R168,01-00-00,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,1832336,2521856
146566,R169,R168,01-00-00,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,1832336,2521893
146567,R169,R168,01-00-00,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,1832336,2521916
146568,R169,R168,01-00-00,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,1832336,2521919
146569,R169,R168,01-00-00,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,1832336,2521982
146570,R169,R168,01-00-00,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,1832336,2522055
146571,R169,R168,01-00-00,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,1832336,2522136
146572,R169,R168,01-00-00,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,1832336,2522196
146573,R169,R168,01-00-00,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,1832336,2522215
146574,R169,R168,01-00-00,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,1832336,2522223
146575,R169,R168,01-00-00,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,1832336,2522295
146576,R169,R168,01-00-00,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,1832336,2522360
146577,R169,R168,01-00-00,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,1832336,2522423
146578,R169,R168,01-00-00,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,1832336,2522486
146579,R169,R168,01-00-00,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,1832336,2522512
146580,R169,R168,01-00-00,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,1832336,2522516
146581,R169,R168,01-00-00,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,1832336,2522592
146582,R169,R168,01-00-00,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,1832336,2522660
146583,R169,R168,01-00-00,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,1832336,2522742
146584,R169,R168,01-00-00,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,1832336,2522813
146585,R169,R168,01-00-00,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,1832336,2522836
146586,R169,R168,01-00-00,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,1832336,2522836
146587,R169,R168,01-00-00,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,1832336,2522879
146588,R169,R168,01-00-00,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,1832336,2522938
146589,R169,R168,01-00-00,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,1832336,2522989
146590,R169,R168,01-00-00,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,1832336,2523024
146591,R169,R168,01-00-01,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,1701124,1046250
146592,R169,R168,01-00-01,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,1701124,1046250
146593,R169,R168,01-00-01,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,1701156,1046264
146594,R169,R168,01-00-01,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,1701223,1046286
146595,R169,R168,01-00-01,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,1701274,1046311
146596,R169,R168,01-00-01,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,1701321,1046336
146597,R169,R168,01-00-01,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,1701348,1046347
146598,R169,R168,01-00-01,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,1701348,1046347
146599,R169,R168,01-00-01,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,1701371,1046358
146600,R169,R168,01-00-01,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,1701418,1046387
146601,R169,R168,01-00-01,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,1701462,1046431
146602,R169,R168,01-00-01,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,1701505,1046454
146603,R169,R168,01-00-01,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,1701527,1046468
146604,R169,R168,01-00-01,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,1701527,1046475
146605,R169,R168,01-00-01,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,1701595,1046498
146606,R169,R168,01-00-01,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,1701660,1046552
146607,R169,R168,01-00-01,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,1701788,1046602
146608,R169,R168,01-00-01,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,1701861,1046627
146609,R169,R168,01-00-01,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,1701893,1046640
146610,R169,R168,01-00-01,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,1701893,1046642
146611,R169,R168,01-00-01,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,1701951,1046677
146612,R169,R168,01-00-01,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,1702008,1046709
146613,R169,R168,01-00-01,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,1702109,1046745
146614,R169,R168,01-00-01,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,1702177,1046771
146615,R169,R168,01-00-01,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,1702212,1046782
146616,R169,R168,01-00-01,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,1702214,1046784
146617,R169,R168,01-00-01,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,1702290,1046817
146618,R169,R168,01-00-01,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,1702363,1046867
146619,R169,R168,01-00-01,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,1702477,1046911
146620,R169,R168,01-00-01,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,1702551,1046944
146621,R169,R168,01-00-01,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,1702582,1046955
146622,R169,R168,01-00-01,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,1702582,1046958
146623,R169,R168,01-00-01,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,1702653,1046985
146624,R169,R168,01-00-01,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,1702713,1047029
146625,R169,R168,01-00-01,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,1702808,1047076
146626,R169,R168,01-00-01,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,1702889,1047114
146627,R169,R168,01-00-01,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,1702928,1047126
146628,R169,R168,01-00-01,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,1702928,1047126
146629,R169,R168,01-00-01,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,1702968,1047154
146630,R169,R168,01-00-01,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,1703031,1047195
146631,R169,R168,01-00-01,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,1703114,1047240
146632,R169,R168,01-00-01,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,1703170,1047265
146633,R169,R168,01-00-02,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,630098,464891
146634,R169,R168,01-00-02,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,630098,464894
146635,R169,R168,01-00-02,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,630111,464898
146636,R169,R168,01-00-02,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,630135,464921
146637,R169,R168,01-00-02,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,630171,464948
146638,R169,R168,01-00-02,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,630200,464968
146639,R169,R168,01-00-02,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,630217,464980
146640,R169,R168,01-00-02,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,630217,464980
146641,R169,R168,01-00-02,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,630226,464988
146642,R169,R168,01-00-02,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,630243,465002
146643,R169,R168,01-00-02,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,630272,465029
146644,R169,R168,01-00-02,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,630305,465049
146645,R169,R168,01-00-02,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,630321,465061
146646,R169,R168,01-00-02,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,630322,465064
146647,R169,R168,01-00-02,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,630342,465093
146648,R169,R168,01-00-02,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,630381,465121
146649,R169,R168,01-00-02,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,630452,465144
146650,R169,R168,01-00-02,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,630497,465165
146651,R169,R168,01-00-02,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,630511,465172
146652,R169,R168,01-00-02,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,630512,465175
146653,R169,R168,01-00-02,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,630543,465199
146654,R169,R168,01-00-02,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,630582,465225
146655,R169,R168,01-00-02,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,630656,465257
146656,R169,R168,01-00-02,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,630702,465282
146657,R169,R168,01-00-02,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,630722,465289
146658,R169,R168,01-00-02,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,630722,465291
146659,R169,R168,01-00-02,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,630742,465321
146660,R169,R168,01-00-02,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,630773,465351
146661,R169,R168,01-00-02,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,630833,465389
146662,R169,R168,01-00-02,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,630874,465415
146663,R169,R168,01-00-02,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,630888,465426
146664,R169,R168,01-00-02,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,630889,465428
146665,R169,R168,01-00-02,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,630917,465456
146666,R169,R168,01-00-02,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,630966,465489
146667,R169,R168,01-00-02,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,631036,465525
146668,R169,R168,01-00-02,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,631078,465557
146669,R169,R168,01-00-02,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,631094,465569
146670,R169,R168,01-00-02,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,631094,465569
146671,R169,R168,01-00-02,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,631112,465588
146672,R169,R168,01-00-02,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,631157,465618
146673,R169,R168,01-00-02,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,631212,465667
146674,R169,R168,01-00-02,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,631243,465687
146675,R169,R168,01-00-03,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,3288131,3590113
146676,R169,R168,01-00-03,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,3288131,3590115
146677,R169,R168,01-00-03,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,3288137,3590129
146678,R169,R168,01-00-03,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,3288146,3590155
146679,R169,R168,01-00-03,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,3288181,3590189
146680,R169,R168,01-00-03,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,3288202,3590212
146681,R169,R168,01-00-03,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,3288215,3590224
146682,R169,R168,01-00-03,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,3288215,3590224
146683,R169,R168,01-00-03,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,3288222,3590238
146684,R169,R168,01-00-03,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,3288238,3590253
146685,R169,R168,01-00-03,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,3288267,3590289
146686,R169,R168,01-00-03,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,3288297,3590320
146687,R169,R168,01-00-03,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,3288313,3590339
146688,R169,R168,01-00-03,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,3288313,3590342
146689,R169,R168,01-00-03,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,3288325,3590375
146690,R169,R168,01-00-03,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,3288355,3590397
146691,R169,R168,01-00-03,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,3288411,3590438
146692,R169,R168,01-00-03,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,3288447,3590478
146693,R169,R168,01-00-03,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,3288466,3590490
146694,R169,R168,01-00-03,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,3288466,3590496
146695,R169,R168,01-00-03,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,3288484,3590544
146696,R169,R168,01-00-03,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,3288504,3590575
146697,R169,R168,01-00-03,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,3288551,3590618
146698,R169,R168,01-00-03,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,3288596,3590648
146699,R169,R168,01-00-03,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,3288610,3590662
146700,R169,R168,01-00-03,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,3288610,3590665
146701,R169,R168,01-00-03,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,3288620,3590702
146702,R169,R168,01-00-03,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,3288648,3590734
146703,R169,R168,01-00-03,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,3288693,3590777
146704,R169,R168,01-00-03,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,3288728,3590809
146705,R169,R168,01-00-03,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,3288743,3590821
146706,R169,R168,01-00-03,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,3288743,3590823
146707,R169,R168,01-00-03,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,3288759,3590858
146708,R169,R168,01-00-03,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,3288789,3590886
146709,R169,R168,01-00-03,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,3288846,3590949
146710,R169,R168,01-00-03,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,3288906,3590991
146711,R169,R168,01-00-03,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,3288930,3591011
146712,R169,R168,01-00-03,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,3288930,3591011
146713,R169,R168,01-00-03,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,3288950,3591030
146714,R169,R168,01-00-03,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,3288974,3591060
146715,R169,R168,01-00-03,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,3289024,3591124
146716,R169,R168,01-00-03,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,3289064,3591150
146717,R169,R168,01-00-04,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,826442,1516966
146718,R169,R168,01-00-04,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,826442,1516967
146719,R169,R168,01-00-04,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,826448,1516992
146720,R169,R168,01-00-04,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,826466,1517037
